state	abbr	Lat	Long	population	land_area_sqmi	Total_GDP_USD_2019_Q3	temperature-2020-02-20	temperature-2020-02-21	temperature-2020-02-22	temperature-2020-02-23	temperature-2020-02-24	temperature-2020-02-25	temperature-2020-02-26	temperature-2020-02-27	temperature-2020-02-28	temperature-2020-02-29	temperature-2020-03-01	temperature-2020-03-02	temperature-2020-03-03	temperature-2020-03-04	temperature-2020-03-05	temperature-2020-03-06	temperature-2020-03-07	temperature-2020-03-08	temperature-2020-03-09	temperature-2020-03-10	temperature-2020-03-11	temperature-2020-03-12	temperature-2020-03-13	temperature-2020-03-14	temperature-2020-03-15	temperature-2020-03-16	temperature-2020-03-17	temperature-2020-03-18	temperature-2020-03-19	temperature-2020-03-20	temperature-2020-03-21	temperature-2020-03-22	temperature-2020-03-23	temperature-2020-03-24	temperature-2020-03-25	temperature-2020-03-26	temperature-2020-03-27	temperature-2020-03-28	temperature-2020-03-29	temperature-2020-03-30	temperature-2020-03-31	temperature-2020-04-01	temperature-2020-04-02	temperature-2020-04-03	temperature-2020-04-04	temperature-2020-04-05	temperature-2020-04-06	temperature-2020-04-07	temperature-2020-04-08	temperature-2020-04-09	temperature-2020-04-10	temperature-2020-04-11	march_1_15_temp	march_13_15_temp	march_18_20_temp	humidity-2020-02-20	humidity-2020-02-21	humidity-2020-02-22	humidity-2020-02-23	humidity-2020-02-24	humidity-2020-02-25	humidity-2020-02-26	humidity-2020-02-27	humidity-2020-02-28	humidity-2020-02-29	humidity-2020-03-01	humidity-2020-03-02	humidity-2020-03-03	humidity-2020-03-04	humidity-2020-03-05	humidity-2020-03-06	humidity-2020-03-07	humidity-2020-03-08	humidity-2020-03-09	humidity-2020-03-10	humidity-2020-03-11	humidity-2020-03-12	humidity-2020-03-13	humidity-2020-03-14	humidity-2020-03-15	humidity-2020-03-16	humidity-2020-03-17	humidity-2020-03-18	humidity-2020-03-19	humidity-2020-03-20	humidity-2020-03-21	humidity-2020-03-22	humidity-2020-03-23	humidity-2020-03-24	humidity-2020-03-25	humidity-2020-03-26	humidity-2020-03-27	humidity-2020-03-28	humidity-2020-03-29	humidity-2020-03-30	humidity-2020-03-31	humidity-2020-04-01	humidity-2020-04-02	humidity-2020-04-03	humidity-2020-04-04	humidity-2020-04-05	humidity-2020-04-06	humidity-2020-04-07	humidity-2020-04-08	humidity-2020-04-09	humidity-2020-04-10	humidity-2020-04-11	march_1_15_humidity	march_13_15_humidity	march_18_20_humidity	population_density	GDP_per_capita
Hawaii	HI	21.3	-157.82	1415872	6422.63	97664	22.8777777777778	23.0380952380952	24.6526315789474	23.8272727272727	23.9541666666667	23.4458333333333	23.1916666666667	23.1458333333333	22.8458333333333	23.1291666666667	22.7521739130435	22.6833333333333	22.6875	23.9318181818182	24.6791666666667	24.7333333333333	25.1625	24.9916666666667	24.2833333333333	24.6291666666667	24.0791666666667	23.8458333333333	24.5583333333333	24.3208333333333	25.8958333333333	25.0625	25.0416666666667	24.6416666666667	23.9916666666667	23.7291666666667	24.65	24.4458333333333	24.1375	24.4791666666667	23.8083333333333	24.4291666666667	24.3708333333333	25.0416666666667	25.2541666666667	25.8458333333333	25.5625	25.8083333333333	26.2583333333333	26.2833333333333	26.2583333333333	26.2041666666667	24.975	24.7	24.3166666666667	23.735	24.0583333333333	26.1833333333333	24.2155994729908	24.925	24.1208333333333	70.8888888888889	71.6190476190476	68.6842105263158	71.7272727272727	68.7083333333333	72.625	70.0416666666667	67.4583333333333	64.3181818181818	68.4166666666667	69.3181818181818	66	74.2	73.375	74.7916666666667	70.5	61.1666666666667	51	59.9166666666667	60.75	67.0416666666667	73.75	71.5416666666667	71.25	70	78.4166666666667	74.4583333333333	76.875	77.9583333333333	79.375	78.25	69.8333333333333	67.2916666666667	58.5	70.8333333333333	60.75	65	65.6666666666667	67.2916666666667	63.3333333333333	63.625	64.7916666666667	63.4583333333333	65.9166666666667	66.875	72.875	73.5416666666667	72.6363636363636	71.4166666666667	77.15	71.8333333333333	61.5416666666667	67.640101010101	70.9305555555556	78.0694444444444	220.450500807302	68977.9867106631
Idaho	ID	43.62	-116.2	1787065	82643.12	81493	-1.23333333333333	0.279166666666667	1.70833333333333	3.925	3.1875	0.420833333333333	3.07916666666667	4.36666666666667	6.70833333333333	8.04583333333334	3.975	2.35416666666667	7.875	7.96666666666667	10.1708333333333	12.9583333333333	12.7083333333333	5.85	6.775	6.625	8.43333333333333	7.36666666666667	4.67083333333333	8.85	6.34583333333333	7.30416666666667	10.7625	5.67916666666667	4.74166666666667	9.05833333333333	8.81666666666667	7.9625	9.975	7.37916666666667	4.69583333333333	2.47916666666667	3.07083333333333	6.8	8.63333333333333	9.06666666666666	8.1875	4.02916666666667	2.1125	4.57083333333333	6.0125	10.0416666666667	9.725	10.4583333333333	12.0833333333333	13.1375	14.8166666666667	13.7	7.52833333333333	6.62222222222222	6.49305555555556	51.7916666666667	46.0833333333333	50.0833333333333	54.25	52.0833333333333	54.0833333333333	45.1666666666667	52.0833333333333	51.2083333333333	44.3333333333333	46.9583333333333	47.0416666666667	53.125	52.0416666666667	37.5	36.2916666666667	40.375	71.5833333333333	65.2083333333333	63.0833333333333	47.6666666666667	43.0833333333333	39.5	48.2916666666667	76.8333333333333	78.2916666666667	65.375	73.375	70	55	56.0833333333333	45.875	37.2916666666667	63.7083333333333	69.0833333333333	56.8333333333333	50.6666666666667	51.5833333333333	54.625	61.2083333333333	73.625	58.6666666666667	64.4583333333333	43.9166666666667	45.9583333333333	60.5	75.75	64.3333333333333	51.125	41.2916666666667	43.7083333333333	44.7083333333333	51.2388888888889	54.875	66.125	21.6238810925822	45601.5869596237
Illinois	IL	41.88	-87.63	12671821	55518.93	901572	-3.70833333333333	-5.09583333333333	1.61666666666667	6.3875	6.725	2.6125	-0.4875	-1.35	-0.441666666666667	-2.075	6.9875	9.42916666666667	6.6625	7.25	6.64583333333333	5.30416666666667	3.56666666666667	10.1333333333333	12.5666666666667	6.79583333333334	5.09583333333333	7.70416666666667	7.08333333333333	3.9	2.3	4.25833333333333	6.2	7.38333333333333	11.9666666666667	10.8416666666667	1.76666666666667	-0.4375	1.57083333333333	4.17916666666667	7.12083333333333	10.8666666666667	11.3958333333333	18.2208333333333	14.0541666666667	10.6625	8.85	6.6375	10.7625	15.4333333333333	5.32083333333333	7.6	11.35	20.5541666666667	20.8625	9.9625	5.42083333333333	11.475	6.76166666666667	4.42777777777778	10.0638888888889	60.5	62.0833333333333	50.3333333333333	54.5833333333333	82.6666666666667	90.375	81.3333333333333	63.6666666666667	69.2083333333333	62.9583333333333	60.3333333333333	68.5416666666667	64.75	50.2083333333333	52.875	49.6666666666667	54.4583333333333	39.5416666666667	59.9583333333333	87.1666666666667	84.875	90.0416666666667	59.7916666666667	69.8333333333333	77.25	77.25	72.0416666666667	81.5833333333333	97.1666666666667	84.9583333333333	67.4166666666667	84.0833333333333	93.875	90.8333333333333	92.9583333333333	90.4583333333333	95.9166666666667	94.375	60.7083333333333	53.7916666666667	67.4166666666667	72.5833333333333	63.8333333333333	62.75	83.25	70.3333333333333	74.0416666666667	68.5	68.6666666666667	55.3333333333333	44.4166666666667	41.9166666666667	64.6194444444444	68.9583333333333	87.9027777777778	228.243249644761	71147.7853104143
Indiana	IN	39.77	-86.16	6732219	35826.11	379133	-2.2875	-4.96666666666667	-0.258333333333333	4.34583333333333	5.45833333333333	4.85416666666667	0.625	-2.15	-2.3125	-3.88333333333333	3.3125	10.6666666666667	9.15	7.00416666666667	6.2	3.1875	0.420833333333333	7.00833333333333	13.4041666666667	10.2083333333333	5.27916666666667	9.10416666666667	8.5	3.59166666666667	2.49583333333333	5.32083333333333	6.71666666666667	6.7375	11.4541666666667	14.7166666666667	0.445833333333333	0.370833333333333	3.63333333333333	5.49166666666667	6.4125	12.0583333333333	12.7541666666667	17.5083333333333	15.825	10.8041666666667	5.90416666666667	6.58333333333333	8.89166666666666	13.2208333333333	12.575	8.37916666666667	11.3125	19.125	21.2583333333333	10.0291666666667	4.02916666666667	9.82083333333333	6.63555555555556	4.8625	10.9694444444444	59.25	59.75	49.2916666666667	50.5416666666667	82.7916666666667	96.3333333333333	92.8333333333333	69.7916666666667	76.2083333333333	66.2916666666667	56.7916666666667	84.2916666666667	81.2083333333333	56.875	55.9583333333333	69.9583333333333	67.1666666666667	43.7083333333333	43.6666666666667	87.75	89.9166666666667	88.7916666666667	70.9166666666667	67.5	78.2083333333333	68.5833333333333	75.3333333333333	82.8333333333333	97.3333333333333	84.375	67.7916666666667	72.25	86.5833333333333	78.7083333333333	85.9166666666667	74.5	91.0416666666667	89.375	70.2083333333333	50.25	71.5416666666667	81	65.5	53.7916666666667	67.875	80.7083333333333	78	66.7916666666667	67.5	60.2916666666667	64.75	45.5	69.5138888888889	72.2083333333333	88.1805555555556	187.913758987509	56316.2012406311
Iowa	IA	41.59	-93.62	3155070	55857.13	195858	-11.125	-3.70833333333333	3.625	6.20833333333333	2.66666666666667	1.20833333333333	-1.29166666666667	-1.58333333333333	-0.541666666666667	-1.375	8.79166666666667	2.33333333333333	4.41666666666667	5.70833333333333	7.29166666666667	2.625	7.29166666666667	13.875	9.41666666666667	1.83333333333333	7.43478260869565	10.7083333333333	4.08333333333333	2.04166666666667	0.583333333333333	3	4.04166666666667	6.79166666666667	10	0.916666666666667	0.708333333333333	1.29166666666667	2.91304347826087	6	7.66666666666667	9.79166666666667	8.45833333333333	10.9166666666667	8.625	8.125	8.58333333333333	8.75	13.125	3.375	0.333333333333333	6.08333333333333	12.0833333333333	18.3333333333333	15.375	6.58333333333333	3.16666666666667	8.33333333333333	5.89565217391304	2.23611111111111	5.90277777777778	62.5	58.7916666666667	56.875	64.4583333333333	76.2083333333333	74.125	70.7083333333333	65.25	74.3333333333333	78.2916666666667	56.7916666666667	75.2916666666667	64.625	67.625	53.7916666666667	60.7083333333333	36.375	35.875	80.0416666666667	80.5	76.4347826086957	72.25	55.75	72.375	76.625	78.3333333333333	67.8333333333333	86	98.2222222222222	82.0833333333333	60.2083333333333	77.8333333333333	93.9565217391304	87.0416666666667	90.625	84.9583333333333	87.2083333333333	92.2083333333333	71.125	60.5	55.7083333333333	67.3333333333333	62.9583333333333	90.25	78.7916666666667	63.3333333333333	74.1666666666667	80.0416666666667	63.7083333333333	45.3333333333333	51.125	64.2916666666667	64.3373188405797	68.25	88.7685185185185	56.4846421575903	62077.228080518
Kansas	KS	37.69	-97.34	2913314	81758.72	174183	-2.20416666666667	-4.24166666666667	4.03333333333333	8.74583333333334	7.87083333333333	4.6625	1.70416666666667	-0.254166666666666	2.94166666666667	5.2	13.725	7.7875	6.19166666666667	7.64583333333333	8.125	5.1875	8.19583333333333	14.425	11.6125	3.65	8.9125	13.3208333333333	6.30833333333333	4.25	2.44583333333333	4.02083333333333	6.775	10.95	17.5166666666667	7.10416666666667	0.666666666666667	5.225	8.05	9.5875	12.4	15.625	13.6875	16.075	12.9125	11.4125	14.4666666666667	13.2833333333333	17	3.275	2.075	8.37083333333334	14.5416666666667	20.4583333333333	18.8916666666667	11.2	5.3375	15.075	8.11888888888889	4.33472222222222	11.8569444444444	60.3333333333333	61.2083333333333	46.6666666666667	61.375	81	67.375	56.7916666666667	62.75	73.2916666666667	62.9583333333333	48.4166666666667	57.2916666666667	61.4166666666667	52.9583333333333	48.3333333333333	47.0833333333333	40.4166666666667	35.0833333333333	81.75	81.9583333333333	78.5833333333333	73.0833333333333	57.375	76.3333333333333	78.875	83.375	81.5416666666667	85.9583333333333	83.8333333333333	61.9583333333333	60.6666666666667	79.2916666666667	88.75	81.625	78.9583333333333	72.4166666666667	85.5833333333333	71.5	49.3333333333333	56.875	58.7083333333333	63.2083333333333	54.0416666666667	77.6666666666667	73.5833333333333	69.2916666666667	77.25	72.2916666666667	63.4583333333333	46.8333333333333	42.5833333333333	45.5	61.2638888888889	70.8611111111111	77.25	35.6330676409807	59788.6118695067
Kentucky	KY	38.23	-85.74	4467673	39486.34	215586	2	-3.125	-0.670833333333333	3.56666666666667	7.38333333333333	9.8875	6.55416666666667	-0.0708333333333334	1.97916666666667	-0.7	3.825	12.775	12.8791666666667	9.0125	8.975	6.47916666666667	3.3875	5.9125	13.0708333333333	14.9083333333333	10.2916666666667	11.25	13.7458333333333	6.35416666666667	3.75	6.14166666666667	8.425	9.65	18.2458333333333	21.0083333333333	5.04166666666667	4.11666666666667	9.63333333333333	9.04166666666667	10.2541666666667	12.975	20.1875	22.9	20.3625	14.1375	9.025	7.9125	8.93333333333333	11.4875	13.5958333333333	16.5833333333333	15.8625	18.0375	23.025	14.8833333333333	6.6625	8.72083333333333	9.10777777777778	7.95	16.3013888888889	52.7083333333333	54.125	51.9583333333333	47.4166666666667	70.875	88.7916666666667	87.1666666666667	61.9166666666667	55.375	60.5	51.2083333333333	66.375	76.9583333333333	52.625	48.7916666666667	52.25	56.5416666666667	54	41.2916666666667	70.5	79.2916666666667	79	65.75	59.375	78.875	71.5	79.125	84.4583333333333	86.6666666666667	68.7916666666667	70.5416666666667	67.4583333333333	77.2083333333333	73.1666666666667	75.75	69.5	63.6666666666667	68.7916666666667	57.2916666666667	42.4583333333333	63	69.75	66.5833333333333	61	62.4166666666667	66.5	69.25	71.2083333333333	64.4166666666667	55.4166666666667	51.7083333333333	49.9166666666667	62.1888888888889	68	79.9722222222222	113.144773610317	48254.6506872817
Louisiana	LA	29.95	-90.08	4648794	43203.9	264853	10.2608695652174	5.91666666666667	5.47826086956522	10.7391304347826	15.375	13.8181818181818	11.5	6.34782608695652	8.34782608695652	11.5416666666667	14.2083333333333	18.8333333333333	21.5	19.3333333333333	13.6363636363636	13.4285714285714	10.5217391304348	13.3181818181818	17.125	18.9166666666667	20.375	20.5416666666667	21.2083333333333	21.7083333333333	21.6666666666667	18.125	20.375	21.125	23.375	23.375	17.2916666666667	17	23.4583333333333	23.375	23.75	23.7083333333333	24.5833333333333	24.8333333333333	21.7916666666667	21.1666666666667	21.75	14.5833333333333	16.875	19.8695652173913	20.0833333333333	19.875	21.4166666666667	22.9166666666667	24.5416666666667	24.5416666666667	19	16.75	17.7547681786812	21.5277777777778	22.625	95.8260869565217	70.9166666666667	63.3478260869565	77.7826086956522	84.0833333333333	94.9545454545455	73.7916666666667	55.4782608695652	66.8260869565217	58.5833333333333	64.1666666666667	80.625	86.9583333333333	96.0833333333333	85.3636363636364	52	49.3478260869565	64.3181818181818	80.375	91.7916666666667	84.0416666666667	81.875	84.125	82.9583333333333	81.4166666666667	83.875	91.9166666666667	91.2916666666667	85.8333333333333	84.4166666666667	90.9583333333333	86.7083333333333	81.5833333333333	81.375	78.3333333333333	77.375	77.6666666666667	78.2916666666667	70.8333333333333	58.875	76.8333333333333	69.4583333333333	70.7916666666667	67.8695652173913	71.2916666666667	81.625	74.4166666666667	83.3333333333333	86.2083333333333	84.9583333333333	72.8333333333333	63.25	77.6964207290294	82.8333333333333	87.1805555555556	107.601258219744	56972.4104789328
Maine	ME	43.67	-70.27	1344212	30842.92	67905	-9	-11.9833333333333	-4.24583333333333	1	1.09166666666667	4.09166666666667	4	3.05833333333333	-1.54166666666667	-3.75	-6.60833333333333	-4.8625	4.90833333333333	5.50833333333333	3.7	1.14583333333333	-1.59583333333333	1.50833333333333	6.23333333333333	4.4	4.25833333333333	0.233333333333333	2.99166666666667	4.94583333333333	0.1125	-4.53333333333333	-0.6625	3.15416666666667	2.56666666666667	2.77083333333333	4.20833333333333	-3.825	-2.45416666666667	1.32083333333333	1.50416666666667	3.5	5.80833333333333	5.25416666666667	4.59583333333333	0.641666666666666	0.55	2.84583333333333	3.6	6.275	6.45416666666667	5.69166666666667	7.30833333333333	7.22083333333333	4.99583333333333	3.56666666666667	0.695833333333333	2.82916666666667	1.79194444444444	2.68333333333333	2.83055555555556	44.5416666666667	46.125	48.6666666666667	56.125	70.375	69.375	67.125	80.7083333333333	50.2916666666667	55.125	55.7083333333333	68.125	85.0416666666667	73.375	44.2916666666667	56.75	40.125	30.375	48.3333333333333	63.2916666666667	62.7083333333333	48.875	84	46.3333333333333	44.0833333333333	41.7083333333333	76.8333333333333	61.5	85.4166666666667	98.375	48.75	33.8333333333333	55.75	82.3333333333333	64.375	64.8333333333333	55.9166666666667	41.7083333333333	69.9583333333333	97.5	78.0833333333333	66.9166666666667	94.625	90.5833333333333	66.125	76.4583333333333	52.75	36	59.375	81.875	92.1666666666667	60.875	56.7611111111111	58.1388888888889	81.7638888888889	43.5825142366546	50516.5851815041
Maryland	MD	39.28	-76.62	6045680	9707.24	430388	3.82083333333333	-0.0499999999999999	2.5	3.59166666666667	5.85416666666667	8.02916666666667	8.715	5.64583333333333	2.425	1.80416666666667	1.86666666666667	7.49583333333333	10.2416666666667	11.9625	8.50416666666667	5.57083333333333	5.66521739130435	5.41666666666667	9.325	15.7666666666667	11.8916666666667	9.15	13.925	11.5916666666667	7.74166666666666	7.00833333333333	8.29166666666667	10.3625	11.1541666666667	18.3083333333333	14.3541666666667	7.425	6.47916666666667	7.94166666666667	8.46666666666667	8.225	12.7041666666667	12.1791666666667	10.6541666666667	13.3	10.725	7.98333333333333	10.65	12.5833333333333	11.5125	12.5208333333333	13.9958333333333	13.0916666666667	17.4166666666667	15.0416666666667	8.62916666666667	9.20833333333333	9.07434782608696	11.0861111111111	13.275	43.4166666666667	47.2083333333333	35.8333333333333	68.6666666666667	75.625	89.4166666666667	95.25	62.0952380952381	45.5416666666667	46.3333333333333	42.9583333333333	61.5	77.625	48.2083333333333	54	75.9583333333333	61.2608695652174	56.2083333333333	62.9583333333333	53.8333333333333	63.5833333333333	73.375	74.375	36.6666666666667	67.0833333333333	67.1666666666667	76.5416666666667	57.6666666666667	85.1666666666667	74.9583333333333	55.2083333333333	50.75	83.1666666666667	76.625	81.5	76.875	73.625	86.2083333333333	93.25	82.7083333333333	65.875	66.2083333333333	46.9166666666667	41.2083333333333	64.1666666666667	72.6666666666667	64.9583333333333	72.4166666666667	70.4583333333333	68.1666666666667	41.5	41.7083333333333	60.63961352657	59.375	72.5972222222222	622.801125757682	71189.3451191595
Massachusetts	MA	42.36	-71.06	6892503	7800.06	599092	-0.0458333333333333	-3.63333333333333	2.4	6.84166666666667	8.77083333333333	8.5625	7.60416666666667	7.35	1.325	-0.766666666666666	-3.8875	1.7125	10.1958333333333	8.48333333333334	6.4375	3.92083333333333	2.21666666666667	4.4125	12.575	11.1375	10.1625	4.29583333333333	7.96666666666667	7.575	4.65	0.0458333333333333	2.21666666666667	6.0125	4.99583333333333	8.7	9.24166666666667	-0.491666666666667	0.291666666666667	4.72083333333333	4.55833333333333	4.02916666666667	10.275	7.5	5.525	4.4	2.47916666666667	2.36666666666667	5.49166666666667	5.89583333333333	5.2	6.15416666666667	10.1833333333333	11.3291666666667	7.82916666666667	6.89583333333334	5.94166666666667	6.6125	6.12361111111111	6.73055555555556	6.56944444444444	33.375	36.375	29.0833333333333	35.625	39.5	67.375	78.5	72.125	34.5	38.875	45.2083333333333	52.125	65.5416666666667	59.125	42.0833333333333	69.2083333333333	39.5	24.75	29.5416666666667	57.0833333333333	58.25	66.5833333333333	84.375	40.75	37.4166666666667	43.0416666666667	79.1666666666667	53.7083333333333	79.9166666666667	87.9583333333333	49.9583333333333	39.7916666666667	65.1666666666667	79.2083333333333	68.625	67.5416666666667	47.1666666666667	44.625	89.875	92.75	79.9166666666667	72.3333333333333	72.6666666666667	90.4166666666667	85.3333333333333	78.5	52.75	32.5833333333333	73.375	82.25	53.6666666666667	47.375	51.4361111111111	54.1805555555556	73.8611111111111	883.647433481281	86919.3673183748
Michigan	MI	42.33	-83.05	9986857	56538.9	543977	-8.71666666666666	-6.62083333333333	-0.433333333333333	3.8625	3.84583333333333	1.06666666666667	-2.6125	-5.96666666666666	-6.075	-4.68333333333333	-0.841666666666666	6.9375	3.075	3.1625	1.11666666666667	1.52083333333333	-0.966666666666667	7.3125	11.825	8.09583333333333	2.9625	5.87916666666667	5.6375	0.445833333333333	0.716666666666667	-0.5125	4.475	2.89166666666667	3.79583333333333	7.82083333333333	-3.05	-2.62916666666667	0.495833333333333	2.2	4.39166666666667	9.64583333333333	5.325	6.92083333333333	9.675	4.79166666666667	3.37083333333333	5.425	7.98333333333333	9.21666666666667	8.34166666666667	5.3375	8.05833333333333	12.8166666666667	13.75	6.19166666666667	1.87083333333333	5.60416666666667	3.79194444444444	2.26666666666667	4.83611111111111	59.7916666666667	61.2083333333333	54.625	54.2916666666667	71.9166666666667	83.7083333333333	80.875	61.9166666666667	57.375	56.5833333333333	56.7083333333333	69.4166666666667	68.6666666666667	62.9583333333333	60.375	78.6666666666667	64.0416666666667	39	43.5416666666667	75.7083333333333	75.7083333333333	73.2083333333333	61.4583333333333	59.0833333333333	64.2083333333333	69.4166666666667	68.875	59.2083333333333	89.1666666666667	83.3333333333333	62.125	62.4166666666667	80.8333333333333	74.75	70.9166666666667	71.3333333333333	80.4166666666667	85.2916666666667	82.5416666666667	77.25	82.125	81.875	62.6666666666667	48.1666666666667	64.75	71.125	52.75	59.8333333333333	75.9583333333333	70.625	63.1666666666667	51.2083333333333	63.5166666666667	61.5833333333333	77.2361111111111	176.636917237513	54469.288986515
Minnesota	MN	44.98	-93.27	5639632	79626.74	383094	-15.5291666666667	-8.1625	-2.575	0.829166666666667	0.370833333333333	0.208333333333333	-2.75416666666667	-5.59583333333333	-6.04583333333334	-4.88333333333333	3.14166666666667	1.50416666666667	1.275	0.620833333333333	3.26666666666667	-0.554166666666667	2.97916666666667	8.75416666666667	4.65	0.120833333333333	2.225	4.775	0.570833333333333	-2.63333333333333	-1.18333333333333	1.67083333333333	1.35833333333333	4.29583333333333	4.50416666666667	-0.904166666666667	-2.55	1.5875	2.7	4.92083333333333	6.4625	4.40833333333333	8.00416666666667	9.04166666666667	4.72083333333333	6.47916666666667	7.45	7.08333333333333	11.425	3.65416666666667	-0.858333333333333	4.7875	9.30416666666667	13.0708333333333	11.7166666666667	3.75	2.9375	8.09583333333333	1.9675	-1.08194444444444	2.63194444444444	59.125	68.25	79.8333333333333	74	69.4583333333333	58.4166666666667	60.5833333333333	64.5	52.5416666666667	69.9166666666667	71.375	64.875	72.5833333333333	62.2083333333333	71.0416666666667	59	57.6666666666667	56.5	70.5416666666667	59.25	82.375	81.625	53.7916666666667	54.875	60.8333333333333	72.875	53.7916666666667	71.75	87.2083333333333	61.375	49.25	67.9583333333333	79.5	80.7083333333333	79.2916666666667	72.5	66.9583333333333	74.1666666666667	82.5	58.25	48.875	60.2916666666667	55.7083333333333	75.3333333333333	62.2916666666667	57.375	57.0833333333333	76.625	47.9166666666667	51.5	51.4583333333333	46.6666666666667	65.2361111111111	56.5	73.4444444444444	70.8258557364021	67928.9003254113
Mississippi	MS	32.3	-90.18	2976149	46923.27	119497	7.72083333333333	4.14583333333333	4.56666666666667	9.37083333333333	13.4458333333333	14.1708333333333	10.4583333333333	5.8875	6.80416666666667	10.7708333333333	13.2583333333333	17.875	20.7916666666667	16.3708333333333	13.3291666666667	12.5333333333333	10.3875	13.375	16.4625	19.4416666666667	20.9625	21.875	21.3625	20.3916666666667	20.5333333333333	16.7791666666667	20.3916666666667	22.425	23.9	22.6875	14.5166666666667	14.9333333333333	21.3666666666667	21.8541666666667	21.7333333333333	21.6916666666667	24.4291666666667	25.1791666666667	21.05	18.4083333333333	17.2416666666667	13.8583333333333	16.2875	18.6916666666667	17.5291666666667	19.4708333333333	20.8833333333333	22.6333333333333	24.7125	24.4625	18.0708333333333	14.9208333333333	17.2633333333333	20.7625	23.0041666666667	86.7083333333333	63	61.75	66.9166666666667	77.2083333333333	79.8333333333333	73.4583333333333	50	55.6666666666667	49.5833333333333	49.3333333333333	71.875	79.5416666666667	85	76.625	45.4583333333333	44.0833333333333	44.9583333333333	68.1666666666667	77.25	72.5416666666667	64.6666666666667	72.125	77.6666666666667	71.8333333333333	72.4166666666667	71	71.5833333333333	70.75	76.875	85.25	80.0833333333333	80.375	77.5416666666667	74.8333333333333	68.4583333333333	66.4166666666667	68.75	65.2083333333333	60.375	68	65.25	58.625	61.5416666666667	76.9583333333333	73.2916666666667	67.0833333333333	75.25	78.8333333333333	72.625	41.3333333333333	51.125	66.7416666666667	73.875	73.0694444444444	63.4258652476692	40151.5515520224
Missouri	MO	39.1	-94.58	6137428	68741.52	334286	-0.808333333333334	-3.37083333333333	2.88333333333333	9.86666666666667	8.9	4.20833333333333	1.67916666666667	0.908333333333333	3.67916666666667	4.11666666666667	12.55	10.8625	9.16666666666667	9.62916666666667	8.0375	7.19166666666667	6.36666666666667	13.6291666666667	14.6791666666667	7	8.52083333333333	11.1416666666667	8.6125	5.79166666666667	3.30833333333333	4.49583333333333	7.61666666666667	10.5708333333333	16.3666666666667	11.4583333333333	2.27083333333333	3.76666666666667	5.8	6.675	9.25833333333333	16.6958333333333	18.4833333333333	21.7666666666667	15.4166666666667	12.2375	14.9541666666667	12.3666666666667	16.7791666666667	14.5833333333333	3.33333333333333	7.26666666666667	14.3125	22.1625	23.225	13.9875	7.25	13.0166666666667	9.09916666666667	5.90416666666667	12.7986111111111	56.7916666666667	53.0416666666667	42.2083333333333	40.25	80.5833333333333	84.1666666666667	75.5	65.625	67.75	64.5416666666667	51.7916666666667	66.125	54.7916666666667	46.7083333333333	56.875	42.8333333333333	44.7083333333333	31	59.25	81.3333333333333	76.4166666666667	85.2083333333333	55.625	67.6666666666667	73.5833333333333	76.375	79.7916666666667	79.5833333333333	86.1666666666667	72.875	65.4583333333333	73.7083333333333	87	83.125	83.4583333333333	70.0833333333333	74	73.5833333333333	40	55.5416666666667	35.75	55.2916666666667	47.1666666666667	61.5	83.9583333333333	76.2916666666667	74.1666666666667	64.2083333333333	63.25	41.875	38.2083333333333	47.9583333333333	59.5944444444444	65.625	79.5416666666667	89.2826926143035	54466.7896715041
Montana	MT	45.79	-108.54	1068778	145545.8	52470	-5.99583333333333	-2.59583333333333	1.85416666666667	2.5875	1.575	-1.89583333333333	2.27083333333333	5.025	5.20833333333333	3.775	1.34166666666667	1.875	6.4375	7.0625	1.64166666666667	8.0125	8.75	3.79166666666667	3.46666666666667	2.95833333333333	7.89166666666667	-0.416666666666667	-2.40416666666667	-12.95	-16.3916666666667	-9.72916666666666	-5.8625	-2.125	-1.75833333333333	-2.15416666666667	2.87916666666667	4.30833333333333	5.36666666666667	6.2125	4.57222222222222	2.35555555555556	5.9125	5.825	4.93333333333333	7.56666666666667	3.9875	-6.38333333333333	-7.975	-0.8625	2.3625	3.60416666666667	8.72916666666667	10.0291666666667	6.0625	7.875	11.6583333333333	1.95	1.40444444444444	-10.5819444444444	-2.0125	59.0416666666667	48.2083333333333	40.4583333333333	51.6666666666667	57.0833333333333	68.4583333333333	47.25	42.9583333333333	52.4583333333333	50.1666666666667	49.0833333333333	41.7916666666667	44.875	35.7083333333333	43	40.875	41.4166666666667	65.0833333333333	48.4166666666667	40.0833333333333	35.4166666666667	69.0416666666667	60.125	66.5833333333333	65	64.2083333333333	70.8333333333333	66.2916666666667	66.2916666666667	64.4166666666667	57.9166666666667	54.3333333333333	40.8333333333333	45.8333333333333	49.2222222222222	55.8888888888889	37.125	42.9166666666667	49.0833333333333	48.2083333333333	69.7916666666667	71.8333333333333	61.0416666666667	63.1666666666667	53.875	53.2083333333333	47.1666666666667	38	46.8333333333333	44.3333333333333	38.4166666666667	71.25	49.7666666666667	63.9027777777778	65.6666666666667	7.34324178368596	49093.4506511174
